NAME,ADDRESS,REVIEW_COUNT,CATEGORY,RATING,LATITUDE,LONGITUDE,PRICE,DISPLAY_PHONE,ZIP_CODE,URL,IMAGE_URL
Woori,"9 Medford St, Arlington, MA 02474",205,korean Korean,3.9,42.414888293,-71.150982678,$$,(781) 648-4781,2474,https://www.yelp.com/biz/woori-arlington?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media3.fl.yelpcdn.com/bphoto/LhBBTNAOXwPc3E2C3aOl0w/o.jpg
BAB Korean Bistro - Malden,"205 Centre St, Malden, MA 02148",42,korean Korean,4.0,42.42504,-71.06701,,(781) 322-5333,2148,https://www.yelp.com/biz/bab-korean-bistro-malden-malden?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media4.fl.yelpcdn.com/bphoto/jRPbGzn_uR3QhV2JvAZBiQ/o.jpg
OliToki,"76 Brighton Ave, Boston, MA 02134",191,korean Korean asianfusion Asian Fusion mexican Mexican,4.1,42.352425,-71.128841,$,(617) 202-5038,2134,https://www.yelp.com/biz/olitoki-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/TIPciCrEo7mPNdVIQQF4tw/o.jpg
Sura Korean Bbq,"27 Riverside Ave, Medford, MA 02155",435,korean Korean bbq Barbeque buffets Buffets,3.5,42.417827487,-71.108707134,$$$,(781) 391-5606,2155,https://www.yelp.com/biz/sura-korean-bbq-medford?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media4.fl.yelpcdn.com/bphoto/c1XBumjtQ7905I_QATGhJQ/o.jpg
bb.q Chicken Kenmore,"636 Beacon St, Boston, MA 02215",43,korean Korean chickenwings Chicken Wings chickenshop Chicken Shop,4.0,42.34958,-71.09524,,(617) 208-8823,2215,https://www.yelp.com/biz/bb-q-chicken-kenmore-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/uQh2YFB00weAszgf9todJw/o.jpg
Bonchon,"123 Brighton Ave, Boston, MA 02134",1226,korean Korean chickenwings Chicken Wings asianfusion Asian Fusion,3.6,42.35304,-71.13089,$$,(617) 254-8888,2134,https://www.yelp.com/biz/bonchon-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/ZomutXOdHvUPHE-NqhTBSg/o.jpg
Fiya Chicken,"1024 Commonwealth Ave, Boston, MA 02215",161,chickenwings Chicken Wings korean Korean sandwiches Sandwiches,4.0,42.351478,-71.121847,$$,(617) 302-6082,2215,https://www.yelp.com/biz/fiya-chicken-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media4.fl.yelpcdn.com/bphoto/kvXbB4G7knC5_u2Yr038tQ/o.jpg
Haju Kitchen,"175 Massachusetts Ave, Boston, MA 02115",155,korean Korean,3.4,42.3458242,-71.0874054,$$,(617) 982-7118,2115,https://www.yelp.com/biz/haju-kitchen-boston-3?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/ircCc68bmNN0smGI-IfXxA/o.jpg
bb.q Chicken - Jamaica Plain,"654 Ctr St, Jamaica Plain, MA 02130",6,korean Korean chickenshop Chicken Shop chickenwings Chicken Wings,4.0,42.313042,-71.113939,,(617) 942-8830,2130,https://www.yelp.com/biz/bb-q-chicken-jamaica-plain-jamaica-plain?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media1.fl.yelpcdn.com/bphoto/TNWb23xaO8Us1R92aljocA/o.jpg
bb.q Chicken Boylston,"62 Boylston St, Boston, MA 02116",28,korean Korean chickenshop Chicken Shop chickenwings Chicken Wings,3.6,42.352104133,-71.064355835,,(617) 423-6888,2116,https://www.yelp.com/biz/bb-q-chicken-boylston-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media1.fl.yelpcdn.com/bphoto/Dqp03GVDNMir1LIQLTqvNw/o.jpg
Bonchon,"57 John F Kennedy St, Cambridge, MA 02138",521,korean Korean chickenwings Chicken Wings asianfusion Asian Fusion,3.2,42.37204,-71.12073,$$,(617) 758-3988,2138,https://www.yelp.com/biz/bonchon-cambridge-13?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media3.fl.yelpcdn.com/bphoto/tt633JInC1aJBjcqW6V1gA/o.jpg
bb.q Chicken Allston,"182 Harvard Ave, Boston, MA 02134",365,korean Korean chickenshop Chicken Shop chickenwings Chicken Wings,3.4,42.351066874,-71.131166518,$$,(617) 903-3359,2134,https://www.yelp.com/biz/bb-q-chicken-allston-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media3.fl.yelpcdn.com/bphoto/S5R4dHlOSQSgvkbqeQFq4Q/o.jpg
Bell86,"308 Harvard St, Brookline, MA 02446",1,korean Korean,5.0,42.342875558,-71.123429444,,(617) 505-5723,2446,https://www.yelp.com/biz/bell86-brookline?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,
Ichiban Yakitori Sushi House,"14 Westland Ave, Boston, MA 02115",227,korean Korean asianfusion Asian Fusion japanese Japanese,3.8,42.343311179,-71.086650098,$$,(617) 236-7907,2115,https://www.yelp.com/biz/ichiban-yakitori-sushi-house-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media1.fl.yelpcdn.com/bphoto/xDoC3ZfGn6XfS07L1giphg/o.jpg
bb.q Chicken Cambridge,"736 Massachusetts Ave, Cambridge, MA 02139",14,korean Korean chickenwings Chicken Wings chickenshop Chicken Shop,3.4,42.366048,-71.105278,,(617) 945-7676,2139,https://www.yelp.com/biz/bb-q-chicken-cambridge-cambridge-3?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media4.fl.yelpcdn.com/bphoto/j6EWU21MoLkrg_pjfPVoFg/o.jpg
BiBim Box,"196 Quincy St, Boston, MA 02125",24,foodtrucks Food Trucks korean Korean,4.5,42.313084,-71.074242,,(781) 561-5808,2125,https://www.yelp.com/biz/bibim-box-boston-2?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media1.fl.yelpcdn.com/bphoto/JjAnufGHRd2Q_1vIwvhp9w/o.jpg
Ginger Exchange,"98 Main St, Watertown, MA 02472",87,asianfusion Asian Fusion korean Korean,3.4,42.366766224,-71.186921514,,(617) 393-9889,2472,https://www.yelp.com/biz/ginger-exchange-watertown?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media1.fl.yelpcdn.com/bphoto/JHhV9Do52qdSToEFYABolQ/o.jpg
Inchu,"401 Park Dr, Time Out Market, Boston, MA 02215",18,korean Korean popuprestaurants PopUp Restaurants asianfusion Asian Fusion,3.8,42.344218225,-71.102570239,,,2215,https://www.yelp.com/biz/inchu-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/JpYVxcViuQmvbbFHPlPmaw/o.jpg
Misono,"669 Vfw Pkwy, Chestnut Hill, MA 02467",242,japanese Japanese korean Korean sushi Sushi Bars,3.5,42.29631276,-71.156908034,$$,(617) 325-9919,2467,https://www.yelp.com/biz/misono-chestnut-hill?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media4.fl.yelpcdn.com/bphoto/Qd86bzSiSN0j2d_7HE4UCQ/o.jpg
Bonne Chance Cafe,"77 Canal St, Boston, MA 02114",59,salad Salad breakfastbrunch Breakfast Brunch korean Korean,4.4,42.36421,-71.05952,$,(617) 742-3115,2114,https://www.yelp.com/biz/bonne-chance-cafe-boston-2?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media4.fl.yelpcdn.com/bphoto/rJYihrgJ4c90VjXMusyKOw/o.jpg
Bonchon,"65 Newport Ave, Ste 7, Quincy, MA 02171",40,asianfusion Asian Fusion chickenwings Chicken Wings korean Korean,3.0,42.2709673,-71.0274754,,(617) 657-5008,2171,https://www.yelp.com/biz/bonchon-quincy?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media3.fl.yelpcdn.com/bphoto/vkLo_nI6lVrJ9BAk8quW-A/o.jpg
JP Seafood Cafe,"730 Centre St, Jamaica Plain, MA 02130",380,japanese Japanese korean Korean seafood Seafood,3.8,42.31085478,-71.114426851,$$,(617) 983-5177,2130,https://www.yelp.com/biz/jp-seafood-cafe-jamaica-plain?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media4.fl.yelpcdn.com/bphoto/GKcMEmEAdMFjSGGeYgEXRg/o.jpg
bb.q Chicken North Quincy,"60 Billings Rd, Quincy, MA 02171",80,chickenshop Chicken Shop korean Korean chickenwings Chicken Wings,3.6,42.27413,-71.02464,$$,(617) 786-8788,2171,https://www.yelp.com/biz/bb-q-chicken-north-quincy-quincy?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/sm55V15p5IEfoA6EDnFLMg/o.jpg
Nowon,"117 Seaport Blvd, Boston, MA 02210",0,gastropubs Gastropubs korean Korean,0.0,42.351037055,-71.044828,,,2210,https://www.yelp.com/biz/nowon-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,
Ginger Exchange Express,"1181 Massachusetts Ave, Arlington, MA 02476",23,sushi Sushi Bars korean Korean asianfusion Asian Fusion,3.2,42.423633485,-71.175041912,,(781) 316-8898,2476,https://www.yelp.com/biz/ginger-exchange-express-arlington?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media3.fl.yelpcdn.com/bphoto/fIPmbQjpkXuauiWE6_ijQw/o.jpg
Lolita Cocina & Tequila Bar,"271 Dartmouth St, Boston, MA 02116",2583,mexican Mexican lounges Lounges cocktailbars Cocktail Bars,4.0,42.35069,-71.07736,$$,(617) 369-0931,2116,https://www.yelp.com/biz/lolita-cocina-and-tequila-bar-boston-4?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/tNXiny9PvaOD3q2kPD6mFg/o.jpg
Cósmica,"40 Berkeley St, Boston, MA 02116",161,mexican Mexican cocktailbars Cocktail Bars,3.8,42.34594,-71.07087,$$,(617) 313-7878,2116,https://www.yelp.com/biz/c%C3%B3smica-boston-3?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/H8UeMHaaomGilO2nzpxJ1w/o.jpg
Sabina Mezcaleria,"253 Newbury St, Boston, MA 02116",22,cocktailbars Cocktail Bars mexican Mexican tapas Tapas Bars,4.1,42.349707729,-71.0829487,,(857) 449-6023,2116,https://www.yelp.com/biz/sabina-mezcaleria-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/6Yqd1mtSGDUj8nEJZ0oghw/o.jpg
Maria's Taqueria,"226 Tremont St, Boston, MA 02116",380,mexican Mexican,4.1,42.35139,-71.06457,$,(617) 357-7399,2116,https://www.yelp.com/biz/marias-taqueria-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media1.fl.yelpcdn.com/bphoto/jGBGK1Z5-5KZChXGxGYeww/o.jpg
Mamacita Mexican Comida,"329 Huntington Ave, Boston, MA 02115",42,mexican Mexican,4.4,42.34093,-71.08819,,(857) 233-2508,2115,https://www.yelp.com/biz/mamacita-mexican-comida-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/x7PlD8GcpKj7qGjqq4bHNA/o.jpg
El Jefe's Taqueria,"80 Boylston St, Boston, MA 02116",125,tacos Tacos,4.0,42.35223,-71.06491,,(617) 936-3610,2116,https://www.yelp.com/biz/el-jefes-taqueria-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media3.fl.yelpcdn.com/bphoto/8sFZE_pTwisXVnutxaO_gw/o.jpg
Bartaco,"100 Van Ness St, Ste 106, Boston, MA 02215",19,tacos Tacos cocktailbars Cocktail Bars,3.9,42.344725904,-71.1000983,,(617) 915-8226,2215,https://www.yelp.com/biz/bartaco-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/30HVPkWeYx9goKwMiqpjZQ/o.jpg
Sombrero Chiquito,"197 Mass Ave Boston 02115, Boston, MA 02115",56,mexican Mexican,4.5,42.345257,-71.087092,,(857) 265-3254,2115,https://www.yelp.com/biz/sombrero-chiquito-boston-2?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media4.fl.yelpcdn.com/bphoto/jnZs931sWErY69_7b2Mmww/o.jpg
El Pelón Taquería,"92 Peterborough St, Boston, MA 02215",1215,mexican Mexican,4.1,42.34322172,-71.098965241,$,(617) 262-9090,2215,https://www.yelp.com/biz/el-pel%C3%B3n-taquer%C3%ADa-boston-3?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/4HUWsGZp29Q5r94KuV3Xlg/o.jpg
Naco Taco on Newbury,"354 Newbury St, Boston, MA 02115",53,tacos Tacos foodtrucks Food Trucks,4.3,42.34808,-71.0874,$,(617) 945-1548,2115,https://www.yelp.com/biz/naco-taco-on-newbury-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media1.fl.yelpcdn.com/bphoto/nxdxVKVtLzkCiQHPp2HnMg/o.jpg
Loco Taqueria & Oyster Bar - Fenway,"61 Brookline Ave, Boston, MA 02215",58,salad Salad tacos Tacos cocktailbars Cocktail Bars,3.6,42.3472,-71.099,,(857) 277-0769,2215,https://www.yelp.com/biz/loco-taqueria-and-oyster-bar-fenway-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media3.fl.yelpcdn.com/bphoto/eUWQKRBA8m5kEbljcEKTEw/o.jpg
El Jefe’s Taqueria - Symphony,"269 Huntington Ave, Boston, MA 02115",64,mexican Mexican breakfastbrunch Breakfast Brunch,4.0,42.342115022,-71.086113643,$,(617) 936-3651,2115,https://www.yelp.com/biz/el-jefe-s-taqueria-symphony-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/XgWRURiunjRig5fmbj_JnA/o.jpg
Gogo ya,"401 Park Dr, Time Out Market, Boston, MA 02215",43,japanese Japanese tacos Tacos,3.8,42.34396,-71.10319,$$,(978) 393-8088,2215,https://www.yelp.com/biz/gogo-ya-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media1.fl.yelpcdn.com/bphoto/gMwIBJdMPeCnAR5eOSguWQ/o.jpg
